GAME_ID,Date,HomeTeam,AwayTeam,HomeSpread_AtOpen,HomeSpread_AtClose,Over_AtOpen,Over_AtClose,HomeML,AwayML,2H_HomeSpread,2H_Over,Team,Notes,Injured,Player,Season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk,WL_HOME
0020800001,2008-10-28,BOS,CLE,-7.0,-6.0,179.5,182.5,-260,220,-5.0,93.5,BOS,placed on IL,True,J.R. Giddens,2009,SF,23,26.0,0.667,0.0,0.0,31.9,14.5,0.0,6.6,0.0,25.0,23.3,0.0,0.0,0.201,2.9,4.2,7.2,0.0,8,30.0,1
0020800001,2008-10-28,BOS,CLE,-7.0,-6.0,179.5,182.5,-260,220,-5.0,93.5,CLE,placed on IL with fractured left wrist,True,Darnell Jackson,2009,PF,23,7.2,0.483,0.023,0.407,9.2,14.7,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.094,-5.4,0.2,-5.2,-0.4,455,52.0,1
0020800001,2008-10-28,BOS,CLE,-7.0,-6.0,179.5,182.5,-260,220,-5.0,93.5,CLE,placed on IL,True,Jawad Williams,2009,SF,25,14.1,0.5,0.5,0.0,6.2,5.7,0.0,2.7,0.0,7.7,30.7,0.0,0.0,0.045,-1.1,-2.5,-3.5,0.0,20,61.0,1
0020800002,2008-10-28,CHI,MIL,-6.0,-6.0,196.0,198.0,-270,230,-3.0,101.5,CHI,placed on IL with dislocated right shoulder,True,Larry Hughes,2009,SF-SG,30,13.41227181,0.5151227181,0.3463965517,0.2599807302,1.189350913,11.01389452,12.57515213,2.469675456,0.6803245436,10.29482759,20.60517241,0.6070993915,0.9803245436,0.06994219067,-0.8983772819,0.4267748479,-0.4716024341,0.4570993915,1479,8.0,1
0020800002,2008-10-28,CHI,MIL,-6.0,-6.0,196.0,198.0,-270,230,-3.0,101.5,CHI,placed on IL with ankle injury,True,Michael Ruffin,2009,PF,32,10.3,0.381,0.0,0.286,20.9,18.0,0.0,4.7,2.3,20.2,13.3,0.0,0.1,0.08,-4.9,1.9,-3.0,0.0,40,32.0,1
0020800002,2008-10-28,CHI,MIL,-6.0,-6.0,196.0,198.0,-270,230,-3.0,101.5,MIL,placed on IL,True,Austin Croshere,2009,PF,33,14.2165,0.449425,0.384855,0.30806,12.7305,28.091,14.386,0.5195,0.8235,11.928,22.9725,0.027,0.0885,0.051955,0.9225,-1.111,-0.2155,0.0385,100,12.0,1
0020800002,2008-10-28,CHI,MIL,-6.0,-6.0,196.0,198.0,-270,230,-3.0,101.5,MIL,placed on IL,True,Damon Jones,2009,PG,32,6.2,0.485,0.824,0.0,0.0,6.9,9.8,1.4,0.0,15.0,16.6,-0.1,0.1,-0.007,-2.4,-1.6,-4.0,-0.1,108,61.0,1
0020800002,2008-10-28,CHI,MIL,-6.0,-6.0,196.0,198.0,-270,230,-3.0,101.5,MIL,placed on IL,True,Ramon Sessions,2009,PG,22,17.6,0.525,0.044,0.457,3.3,11.7,34.6,2.0,0.3,14.0,22.4,3.5,2.1,0.123,1.4,0.1,1.6,1.9,2173,56.0,1
0020800003,2008-10-28,LAL,POR,-7.0,-8.0,196.5,195.0,-370,305,1.0,96.0,LAL,placed on IL,True,Sun Yue,2009,SG,23,-8.6,0.273,0.545,0.0,0.0,0.0,9.8,1.8,2.8,21.4,22.0,-0.2,0.0,-0.226,-17.2,-2.3,-19.4,-0.1,28,40.0,1
0020800003,2008-10-28,LAL,POR,-7.0,-8.0,196.5,195.0,-370,305,1.0,96.0,POR,placed on IL with left foot injury,True,Martell Webster,2009,SF,22,-8.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,-0.204,-9.4,-4.8,-14.2,0.0,5,6.0,1
0020800003,2008-10-28,LAL,POR,-7.0,-8.0,196.5,195.0,-370,305,1.0,96.0,POR,placed on IL,True,Shavlik Randolph,2009,PF,25,19.4,0.61,0.077,0.308,33.0,27.3,0.0,0.0,2.1,28.9,26.4,0.0,0.0,0.041,-0.1,-3.6,-3.8,0.0,37,61.0,1
0020800008,2008-10-29,DET,IND,-10.0,-10.5,187.0,188.0,-700,500,-3.5,93.5,DET,placed on IL,True,Alex Acker,2009,SG,26,10.41155779,0.4499296482,0.2604296482,0.1304648241,4.498743719,9.585678392,10.18969849,1.331155779,1.485678392,8.182663317,20.10728643,-0.09497487437,0.05,-0.01089447236,-1.799748744,-1.738190955,-3.587939698,-0.09497487437,199,60.0,1
0020800008,2008-10-29,DET,IND,-10.0,-10.5,187.0,188.0,-700,500,-3.5,93.5,DET,placed on IL,True,Cheikh Samb,2009,C,24,5.288554217,0.2220481928,0.09653614458,0.2378072289,13.61325301,19.49216867,1.71746988,1.864457831,9.120481928,7.470481928,20.62048193,-0.2644578313,0.06445783133,-0.1437710843,-8.796987952,-2.88253012,-11.69879518,-0.1451807229,83,51.0,1
0020800008,2008-10-29,DET,IND,-10.0,-10.5,187.0,188.0,-700,500,-3.5,93.5,DET,placed on IL with bruised left knee,True,Walter Sharpe,2009,PF,22,4.8,0.337,0.182,0.182,0.0,18.0,0.0,0.0,7.7,0.0,28.3,-0.1,0.0,-0.131,-9.1,-1.1,-10.1,0.0,20,32.0,1
0020800008,2008-10-29,DET,IND,-10.0,-10.5,187.0,188.0,-700,500,-3.5,93.5,IND,placed on IL with sore left foot,True,Travis Diener,2009,PG,26,13.7,0.555,0.659,0.084,0.9,12.4,23.9,1.8,0.5,10.2,12.5,1.3,0.6,0.125,0.5,0.4,0.9,0.5,719,38.0,1
0020800014,2008-10-29,GSW,NOP,5.0,7.5,207.0,206.5,250,-300,5.0,103.0,GSW,placed on IL,True,Anthony Morrow,2009,SG,23,14.7,0.588,0.345,0.172,5.6,8.7,8.2,1.2,0.5,8.3,17.7,3.0,0.0,0.096,1.7,-1.9,-0.2,0.7,1515,61.0,0
0020800014,2008-10-29,GSW,NOP,5.0,7.5,207.0,206.5,250,-300,5.0,103.0,GSW,placed on IL recovering from surgery on left ankle,True,Monta Ellis,2009,SG,23,14.5,0.503,0.06,0.219,1.7,11.5,17.5,2.1,0.6,12.4,25.8,-0.1,0.3,0.012,-1.8,-1.5,-3.4,-0.3,892,40.0,0
0020800012,2008-10-29,HOU,MEM,-12.0,-12.5,191.5,192.0,-1000,650,-6.5,95.5,HOU,placed on IL with left foot imflammation,True,Shane Battier,2009,SG,30,10.7,0.568,0.669,0.189,3.1,12.9,10.0,1.3,1.9,11.3,9.9,2.3,2.9,0.123,0.1,1.9,2.0,2.0,2527,6.0,1
0020800012,2008-10-29,HOU,MEM,-12.0,-12.5,191.5,192.0,-1000,650,-6.5,95.5,MEM,placed on IL with fractured nose,True,Marko Jaric,2009,SG,30,7.3,0.417,0.193,0.283,4.6,8.6,19.0,2.6,1.5,23.1,16.4,-0.9,0.5,-0.03,-4.3,0.0,-4.3,-0.4,605,30.0,1
0020800015,2008-10-29,LAC,LAL,8.5,10.0,203.0,197.5,400,-600,0.0,98.5,LAC,placed on IL,True,DeAndre Jordan,2009,C,20,14.1,0.585,0.0,0.741,10.5,25.5,2.3,0.7,5.7,17.4,13.9,0.4,0.9,0.079,-3.2,-0.1,-3.3,-0.3,771,35.0,0
0020800015,2008-10-29,LAC,LAL,8.5,10.0,203.0,197.5,400,-600,0.0,98.5,LAC,placed on IL with bruised right heel,True,Marcus Camby,2009,C,34,18.7,0.556,0.008,0.367,9.4,32.7,10.8,1.4,5.1,13.9,15.8,2.3,2.9,0.129,0.4,1.8,2.2,2.0,1925,2.0,0
0020800009,2008-10-29,MIN,SAC,-5.5,-6.0,203.0,200.0,-250,210,-1.5,100.0,MIN,placed on IL,True,Brian Cardinal,2009,PF,31,8.1,0.515,0.544,0.207,4.8,13.8,12.3,2.1,1.1,20.7,11.5,0.1,0.7,0.045,-3.6,1.2,-2.4,-0.1,909,44.0,1
0020800009,2008-10-29,MIN,SAC,-5.5,-6.0,203.0,200.0,-250,210,-1.5,100.0,MIN,placed on IL,True,Calvin Booth,2009,C,32,11.40803571,0.5867142857,0.0,0.7928571429,10.06785714,12.58571429,0.0,0.8919642857,2.675892857,6.838392857,11.59464286,0.09910714286,0.0,0.1058571429,-2.654464286,-2.184821429,-4.838392857,0.0,56,35.0,1
0020800009,2008-10-29,MIN,SAC,-5.5,-6.0,203.0,200.0,-250,210,-1.5,100.0,MIN,placed on IL recovering from surgery on right elbow to repair ruptured triceps tendon,True,Jason Collins,2009,C,30,3.3,0.346,0.0,0.4,7.5,12.1,3.7,1.1,2.4,12.7,10.1,-0.4,0.3,-0.018,-6.9,-0.2,-7.2,-0.6,422,18.0,1
0020800009,2008-10-29,MIN,SAC,-5.5,-6.0,203.0,200.0,-250,210,-1.5,100.0,SAC,placed on IL,True,Donte Greene,2009,SF,20,5.2,0.416,0.424,0.144,3.0,10.9,6.4,1.1,1.4,12.8,17.8,-1.2,0.1,-0.074,-4.5,-2.3,-6.8,-0.9,725,28.0,1
0020800009,2008-10-29,MIN,SAC,-5.5,-6.0,203.0,200.0,-250,210,-1.5,100.0,SAC,placed on IL with strained right calf,True,Francisco Garcia,2009,SF,27,14.1,0.554,0.332,0.268,3.3,9.6,12.6,2.1,2.5,13.1,19.4,1.7,0.7,0.058,0.1,-0.5,-0.3,0.8,1975,23.0,1
0020800004,2008-10-29,ORL,ATL,-7.5,-8.0,202.0,202.5,-370,310,-8.5,101.0,ATL,placed on IL,True,Othello Hunter,2009,PF,22,12.1,0.495,0.0,0.25,11.5,19.1,1.7,1.2,4.2,8.3,12.3,0.0,0.1,0.092,-2.4,0.3,-2.1,0.0,106,61.0,0
0020800004,2008-10-29,ORL,ATL,-7.5,-8.0,202.0,202.5,-370,310,-8.5,101.0,ATL,placed on IL,True,Thomas Gardner,2009,SG,23,1.5,0.318,0.639,0.111,0.0,8.4,3.1,2.2,0.8,7.4,19.5,-0.3,0.1,-0.12,-7.3,-1.2,-8.5,-0.2,117,61.0,0
0020800004,2008-10-29,ORL,ATL,-7.5,-8.0,202.0,202.5,-370,310,-8.5,101.0,ORL,placed on IL,True,Adonal Foyle,2009,C,33,19.68951613,0.6079274194,0.0,0.5318145161,16.82177419,30.13306452,2.584677419,0.0,9.265322581,17.56451613,12.38548387,0.09758064516,0.1951612903,0.2120322581,0.7983870968,3.20483871,4.000806452,0.09758064516,66,8.0,0
0020800004,2008-10-29,ORL,ATL,-7.5,-8.0,202.0,202.5,-370,310,-8.5,101.0,ORL,placed on IL,True,Jeremy Richardson,2009,SF,24,2.8,0.358,0.347,0.122,1.2,15.4,5.5,0.0,0.0,5.5,27.1,-0.3,0.1,-0.107,-6.7,-3.5,-10.3,-0.2,95,61.0,0
0020800005,2008-10-29,PHI,TOR,-5.0,-5.0,190.0,187.5,-210,175,-4.5,94.0,PHI,placed on IL,True,Marreese Speights,2009,C,21,17.9,0.543,0.016,0.263,11.6,16.3,4.2,1.1,3.6,7.6,21.9,2.4,1.5,0.146,-0.6,-0.8,-1.4,0.2,1292,16.0,0
0020800005,2008-10-29,PHI,TOR,-5.0,-5.0,190.0,187.5,-210,175,-4.5,94.0,TOR,placed on IL with heart problem,True,Nathan Jawai,2009,PF,22,-7.6,0.25,0.0,0.0,6.2,6.1,0.0,0.0,0.0,33.3,14.6,-0.1,0.0,-0.233,-13.5,-4.7,-18.3,-0.1,19,41.0,0
0020800011,2008-10-29,SAS,PHX,-2.5,1.0,187.5,185.0,-105,-115,-1.0,92.5,PHX,placed on IL with hamstring injury,True,Alando Tucker,2009,SG,24,13.0,0.509,0.19,0.273,8.2,4.8,6.4,0.9,0.3,9.4,23.3,0.2,0.0,0.039,-0.6,-3.5,-4.2,-0.2,282,29.0,0
0020800013,2008-10-29,UTA,DEN,-7.0,-8.0,210.5,206.5,-360,300,-4.5,104.5,DEN,placed on IL with surgery on right knee,True,Chucky Atkins,2009,PG,34,6.180339806,0.4096650485,0.5075279126,0.1421165049,1.384830097,5.311650485,20.90752427,1.230218447,0.3697815534,16.15618932,15.38021845,-0.258131068,0.15,-0.01788228155,-4.025485437,-1.303519417,-5.279004854,-0.258131068,412,61.0,1
0020800013,2008-10-29,UTA,DEN,-7.0,-8.0,210.5,206.5,-360,300,-4.5,104.5,DEN,placed on IL with strained left groin,True,Sonny Weems,2009,SG,22,-3.9,0.333,0.12,0.32,0.0,8.2,8.7,0.9,0.0,17.4,27.9,-0.3,0.0,-0.255,-13.9,-5.0,-18.9,-0.2,55,39.0,1
0020800013,2008-10-29,UTA,DEN,-7.0,-8.0,210.5,206.5,-360,300,-4.5,104.5,UTA,placed on IL with sprained left ankle,True,Deron Williams,2009,PG,24,21.1,0.573,0.23,0.39,1.1,8.1,47.8,1.5,0.6,16.5,24.7,6.5,1.9,0.16,4.8,-0.9,4.0,3.8,2716,3.0,1
0020800013,2008-10-29,UTA,DEN,-7.0,-8.0,210.5,206.5,-360,300,-4.5,104.5,UTA,placed on IL,True,Kyrylo Fesenko,2009,C,22,13.0,0.542,0.0,0.583,10.7,17.6,3.9,2.3,7.6,16.6,15.6,0.0,0.3,0.095,-4.9,1.8,-3.1,-0.1,156,38.0,1
0020800013,2008-10-29,UTA,DEN,-7.0,-8.0,210.5,206.5,-360,300,-4.5,104.5,UTA,placed on IL recovering from surgery on right ankle to remove 2 bone spurs,True,Matt Harpring,2009,SG,32,12.3,0.508,0.008,0.299,8.1,13.1,6.4,2.2,1.0,9.6,19.5,0.4,0.8,0.086,-2.8,0.0,-2.8,-0.2,742,15.0,1
0020800006,2008-10-29,WAS,BKN,-6.0,-5.5,192.5,190.5,-240,200,-3.0,98.0,BKN,placed on IL with sore left wrist,True,Eduardo Najera,2009,PF,32,7.7,0.472,0.338,0.297,6.3,18.9,9.4,1.7,1.0,17.7,14.9,-0.2,0.3,0.01,-4.5,0.2,-4.3,-0.2,319,38.0,0
0020800006,2008-10-29,WAS,BKN,-6.0,-5.5,192.5,190.5,-240,200,-3.0,98.0,BKN,placed on IL with sore back,True,Stromile Swift,2009,PF,29,6.765405405,0.4644054054,0.01684864865,0.4784810811,10.38864865,18.58324324,2.401891892,1.105945946,3.277027027,19.31432432,20.27702703,-0.2327027027,0.1327027027,-0.0330972973,-7.865405405,-1.7,-9.532702703,-0.2827027027,185,2.0,0
0020800006,2008-10-29,WAS,BKN,-6.0,-5.5,192.5,190.5,-240,200,-3.0,98.0,BKN,placed on IL,True,Trenton Hassell,2009,SF,29,7.2,0.48,0.042,0.131,5.4,10.6,7.1,1.0,1.2,12.9,9.9,0.2,0.4,0.029,-3.0,-0.6,-3.6,-0.4,1094,29.0,0
0020800006,2008-10-29,WAS,BKN,-6.0,-5.5,192.5,190.5,-240,200,-3.0,98.0,WAS,placed on IL recovering from surgery on right wrist to repair torn ligament,True,Brendan Haywood,2009,C,29,14.9,0.49,0.0,0.42,8.5,21.4,7.3,1.2,7.0,13.2,17.7,0.0,0.2,0.041,-2.1,0.1,-2.0,0.0,175,20.0,0
0020800006,2008-10-29,WAS,BKN,-6.0,-5.5,192.5,190.5,-240,200,-3.0,98.0,WAS,placed on IL recovering from arthroscopic surgery on left knee,True,Gilbert Arenas,2009,PG,27,18.9,0.433,0.304,0.696,1.8,15.3,47.8,0.0,1.3,3.2,22.4,0.2,0.0,0.115,3.0,-2.2,0.8,0.0,63,30.0,0
0020800006,2008-10-29,WAS,BKN,-6.0,-5.5,192.5,190.5,-240,200,-3.0,98.0,WAS,placed on IL,True,Oleksiy Pecherov,2009,C,23,14.5,0.51,0.426,0.287,14.4,17.9,1.2,1.1,0.9,8.1,20.3,0.4,0.1,0.08,0.0,-4.2,-4.2,-0.2,277,18.0,0
0020800016,2008-10-30,CLE,CHA,-9.5,-9.0,184.0,183.0,-500,350,1.0,91.0,CHA,placed on IL,True,Andre Brown,2009,PF,27,-1.5,0.254,0.0,0.286,21.3,15.0,3.5,1.3,0.0,38.8,14.8,-0.2,0.0,-0.122,-11.2,-2.9,-14.2,-0.1,41,61.0,1
0020800016,2008-10-30,CLE,CHA,-9.5,-9.0,184.0,183.0,-500,350,1.0,91.0,CHA,activated from IL,False,Julian Wright,2009,SF,21,12.6,0.479,0.09,0.128,7.2,16.6,9.4,2.5,2.1,14.8,18.1,-0.4,1.2,0.048,-1.8,0.8,-0.9,0.2,804,13.0,1
0020800016,2008-10-30,CLE,CHA,-9.5,-9.0,184.0,183.0,-500,350,1.0,91.0,CHA,placed on IL,True,Ryan Hollins,2009,C,24,12.92882883,0.5687477477,0.0,0.7775,12.38648649,13.42477477,2.472972973,0.8207207207,5.683783784,16.02072072,15.68288288,0.3414414414,0.45,0.109990991,-3.372072072,0.672972973,-2.699099099,-0.07927927928,528,50.0,1
0020800016,2008-10-30,CLE,CHA,-9.5,-9.0,184.0,183.0,-500,350,1.0,91.0,CHA,placed on IL,True,Shannon Brown,2009,SG,23,12.91341719,0.5560408805,0.2240041929,0.2357232704,2.792976939,8.104716981,13.69402516,2.500419287,1.185744235,17.27893082,21.42295597,0.0427672956,0.4714884696,0.06683018868,-1.029350105,0.9002096436,-0.1791404612,0.15,753,25.0,1
0020800016,2008-10-30,CLE,CHA,-9.5,-9.0,184.0,183.0,-500,350,1.0,91.0,CHA,placed on IL with sprained right ankle,True,Tyson Chandler,2009,C,26,13.4,0.581,0.0,0.47,13.7,19.2,2.4,0.6,3.3,17.0,13.7,1.7,1.7,0.114,-1.6,-0.9,-2.5,-0.2,1539,2.0,1
0020800017,2008-10-30,DAL,HOU,-3.5,-3.5,192.5,190.0,-165,145,-3.0,95.0,DAL,placed on IL with bone chip in left hand,True,Devean George,2009,SF,31,7.0,0.485,0.535,0.155,4.1,8.5,3.0,1.7,1.1,10.1,10.9,0.1,0.6,0.042,-3.2,0.4,-2.8,-0.1,708,23.0,0
0020800017,2008-10-30,DAL,HOU,-3.5,-3.5,192.5,190.0,-165,145,-3.0,95.0,DAL,placed on IL,True,Shawne Williams,2009,SF,22,7.5,0.345,0.304,0.196,13.0,18.1,1.7,0.6,3.9,7.6,17.8,-0.2,0.2,-0.012,-5.1,-1.4,-6.5,-0.2,170,17.0,0
0020800023,2008-10-31,MEM,ORL,6.5,7.5,190.0,193.5,260,-320,0.5,96.5,MEM,placed on IL,True,Javaris Crittenton,2009,PG-SG,21,10.40434412,0.4873313458,0.05278109029,0.3196141397,5.604940375,11.19318569,19.75749574,1.788756388,0.3925042589,20.16132879,15.8149063,-0.2943781942,0.2943781942,0.000468483816,-2.831260647,-1.393100511,-4.274361158,-0.6387563884,1174,19.0,1
0020800023,2008-10-31,MEM,ORL,6.5,7.5,190.0,193.5,260,-320,0.5,96.5,MEM,activated from IL,False,Marko Jaric,2009,SG,30,7.3,0.417,0.193,0.283,4.6,8.6,19.0,2.6,1.5,23.1,16.4,-0.9,0.5,-0.03,-4.3,0.0,-4.3,-0.4,605,30.0,1
0020800021,2008-10-31,MIA,SAC,-5.5,-6.5,205.0,204.0,-280,240,1.0,99.0,MIA,placed on IL,True,Chris Quinn,2009,PG,25,12.9,0.539,0.474,0.201,1.0,8.4,21.5,1.3,0.2,9.5,17.0,1.5,0.6,0.104,-0.2,-0.8,-1.0,0.2,986,61.0,1
0020800021,2008-10-31,MIA,SAC,-5.5,-6.5,205.0,204.0,-280,240,1.0,99.0,MIA,activated from IL,False,Joel Anthony,2009,C,26,9.3,0.521,0.0,0.39,10.1,12.4,3.7,1.0,7.2,22.9,8.0,0.4,1.4,0.079,-4.5,1.8,-2.7,-0.2,1136,61.0,1
0020800021,2008-10-31,MIA,SAC,-5.5,-6.5,205.0,204.0,-280,240,1.0,99.0,SAC,activated from IL,False,Donte Greene,2009,SF,20,5.2,0.416,0.424,0.144,3.0,10.9,6.4,1.1,1.4,12.8,17.8,-1.2,0.1,-0.074,-4.5,-2.3,-6.8,-0.9,725,28.0,1
0020800021,2008-10-31,MIA,SAC,-5.5,-6.5,205.0,204.0,-280,240,1.0,99.0,SAC,placed on IL,True,Kenny Thomas,2009,PF,31,8.8,0.375,0.0,0.0,7.5,20.9,2.3,4.9,1.2,11.1,6.5,0.0,0.1,0.056,-4.4,2.4,-1.9,0.0,62,22.0,1
0020800019,2008-10-31,PHI,NYK,-8.0,-8.0,217.0,214.5,-360,300,-0.5,105.5,NYK,activated from IL,False,Anthony Roberson,2009,PG,25,11.44166667,0.4915,0.6777916667,0.04345833333,2.395833333,6.579166667,11.33333333,1.816666667,0.2875,6.125,20.6,0.1375,0.09583333333,0.04095833333,-0.7916666667,-0.6083333333,-1.4,0.04583333333,280,61.0,1
0020800019,2008-10-31,PHI,NYK,-8.0,-8.0,217.0,214.5,-360,300,-0.5,105.5,PHI,activated from IL,False,Marreese Speights,2009,C,21,17.9,0.543,0.016,0.263,11.6,16.3,4.2,1.1,3.6,7.6,21.9,2.4,1.5,0.146,-0.6,-0.8,-1.4,0.2,1292,16.0,1
0020800019,2008-10-31,PHI,NYK,-8.0,-8.0,217.0,214.5,-360,300,-0.5,105.5,PHI,placed on IL,True,Theo Ratliff,2009,C,35,11.2,0.56,0.0,0.547,9.4,17.1,2.2,1.6,6.6,15.0,7.4,0.5,0.9,0.115,-2.5,2.1,-0.4,0.2,673,18.0,1
0020800025,2008-10-31,POR,SAS,1.5,2.0,178.0,175.0,110,-130,2.0,87.0,POR,placed on IL with mid-lateral foot sprain,True,Greg Oden,2009,C,21,18.1,0.599,0.0,0.644,15.7,24.5,3.9,1.1,4.2,16.2,19.3,2.6,2.0,0.167,-1.4,0.3,-1.1,0.3,1410,1.0,1
0020800025,2008-10-31,POR,SAS,1.5,2.0,178.0,175.0,110,-130,2.0,87.0,POR,activated from IL,False,Shavlik Randolph,2009,PF,25,19.4,0.61,0.077,0.308,33.0,27.3,0.0,0.0,2.1,28.9,26.4,0.0,0.0,0.041,-0.1,-3.6,-3.8,0.0,37,61.0,1
0020800026,2008-11-01,ATL,PHI,-3.5,-2.0,194.5,190.5,-140,120,-4.0,94.0,PHI,placed on IL,True,Donyell Marshall,2009,PF,35,18.9,0.621,0.753,0.082,3.8,21.7,13.6,1.1,2.1,7.3,19.7,0.6,0.2,0.201,5.5,1.0,6.5,0.4,239,4.0,1
0020800026,2008-11-01,ATL,PHI,-3.5,-2.0,194.5,190.5,-140,120,-4.0,94.0,PHI,activated from IL,False,Theo Ratliff,2009,C,35,11.2,0.56,0.0,0.547,9.4,17.1,2.2,1.6,6.6,15.0,7.4,0.5,0.9,0.115,-2.5,2.1,-0.4,0.2,673,18.0,1
0020800031,2008-11-01,BKN,GSW,-5.5,-4.0,207.0,206.0,-185,165,-3.0,103.5,BKN,activated from IL,False,Eduardo Najera,2009,PF,32,7.7,0.472,0.338,0.297,6.3,18.9,9.4,1.7,1.0,17.7,14.9,-0.2,0.3,0.01,-4.5,0.2,-4.3,-0.2,319,38.0,0
0020800031,2008-11-01,BKN,GSW,-5.5,-4.0,207.0,206.0,-185,165,-3.0,103.5,BKN,placed on IL,True,Maurice Ager,2009,SG,24,2.2,0.365,0.14,0.186,3.6,8.7,5.3,0.6,1.7,7.9,24.4,-0.3,0.0,-0.133,-7.9,-2.8,-10.7,-0.2,97,28.0,0
0020800027,2008-11-01,CHA,MIA,-2.0,-2.5,192.0,188.0,-140,120,2.0,93.0,CHA,activated from IL,False,Andre Brown,2009,PF,27,-1.5,0.254,0.0,0.286,21.3,15.0,3.5,1.3,0.0,38.8,14.8,-0.2,0.0,-0.122,-11.2,-2.9,-14.2,-0.1,41,61.0,1
0020800027,2008-11-01,CHA,MIA,-2.0,-2.5,192.0,188.0,-140,120,2.0,93.0,CHA,placed on IL with sore back,True,Sean May,2009,PF,24,6.2,0.435,0.01,0.204,8.3,20.0,5.6,0.9,1.1,19.6,20.8,-0.7,0.4,-0.045,-6.0,-1.4,-7.4,-0.4,301,13.0,1
0020800027,2008-11-01,CHA,MIA,-2.0,-2.5,192.0,188.0,-140,120,2.0,93.0,CHA,activated from IL,False,Shannon Brown,2009,SG,23,12.91341719,0.5560408805,0.2240041929,0.2357232704,2.792976939,8.104716981,13.69402516,2.500419287,1.185744235,17.27893082,21.42295597,0.0427672956,0.4714884696,0.06683018868,-1.029350105,0.9002096436,-0.1791404612,0.15,753,25.0,1
0020800027,2008-11-01,CHA,MIA,-2.0,-2.5,192.0,188.0,-140,120,2.0,93.0,MIA,activated from IL,False,Chris Quinn,2009,PG,25,12.9,0.539,0.474,0.201,1.0,8.4,21.5,1.3,0.2,9.5,17.0,1.5,0.6,0.104,-0.2,-0.8,-1.0,0.2,986,61.0,1
0020800027,2008-11-01,CHA,MIA,-2.0,-2.5,192.0,188.0,-140,120,2.0,93.0,MIA,placed on IL,True,Shaun Livingston,2009,PG,23,12.08116883,0.5495930736,0.0,0.1751666667,1.49025974,12.71341991,13.88549784,1.565367965,0.629004329,12.30692641,14.19437229,0.1733766234,0.1411255411,0.07420562771,-2.782467532,0.2911255411,-2.491341991,-0.008874458874,231,4.0,1
0020800036,2008-11-01,MIL,TOR,-1.0,0.0,193.5,189.5,-115,-105,-0.5,93.5,MIL,placed on IL with sore back,True,Luke Ridnour,2009,PG,27,12.9,0.5,0.253,0.246,1.8,11.3,28.2,2.3,0.7,15.7,18.0,1.2,2.2,0.081,-1.0,0.9,0.0,1.0,2033,14.0,0
0020800036,2008-11-01,MIL,TOR,-1.0,0.0,193.5,189.5,-115,-105,-0.5,93.5,MIL,activated from IL,False,Ramon Sessions,2009,PG,22,17.6,0.525,0.044,0.457,3.3,11.7,34.6,2.0,0.3,14.0,22.4,3.5,2.1,0.123,1.4,0.1,1.6,1.9,2173,56.0,0
0020800032,2008-11-01,MIN,DAL,4.0,6.0,204.0,199.5,210,-250,2.5,99.5,MIN,activated from IL,False,Brian Cardinal,2009,PF,31,8.1,0.515,0.544,0.207,4.8,13.8,12.3,2.1,1.1,20.7,11.5,0.1,0.7,0.045,-3.6,1.2,-2.4,-0.1,909,44.0,0
0020800032,2008-11-01,MIN,DAL,4.0,6.0,204.0,199.5,210,-250,2.5,99.5,MIN,placed on IL,True,Mark Madsen,2009,C,33,-0.1,0.19,0.0,0.286,9.7,8.4,4.7,0.5,0.7,16.0,7.3,-0.2,0.0,-0.061,-7.6,-2.4,-10.0,-0.2,116,29.0,0
0020800029,2008-11-01,ORL,SAC,-9.5,-11.0,202.0,199.0,-650,450,-3.5,97.0,SAC,placed on IL,True,Donte Greene,2009,SF,20,5.2,0.416,0.424,0.144,3.0,10.9,6.4,1.1,1.4,12.8,17.8,-1.2,0.1,-0.074,-4.5,-2.3,-6.8,-0.9,725,28.0,1
0020800029,2008-11-01,ORL,SAC,-9.5,-11.0,202.0,199.0,-650,450,-3.5,97.0,SAC,activated from IL,False,Kenny Thomas,2009,PF,31,8.8,0.375,0.0,0.0,7.5,20.9,2.3,4.9,1.2,11.1,6.5,0.0,0.1,0.056,-4.4,2.4,-1.9,0.0,62,22.0,1
0020800038,2008-11-01,UTA,LAC,-14.0,-13.5,194.0,189.5,-1300,800,-9.0,93.0,LAC,placed on IL with sore left hip,True,Baron Davis,2009,PG,29,14.5,0.46,0.342,0.219,2.3,10.2,38.1,2.5,1.2,15.5,25.2,-0.9,1.5,0.013,0.0,-0.8,-0.8,0.7,2248,3.0,1
0020800038,2008-11-01,UTA,LAC,-14.0,-13.5,194.0,189.5,-1300,800,-9.0,93.0,LAC,activated from IL,False,DeAndre Jordan,2009,C,20,14.1,0.585,0.0,0.741,10.5,25.5,2.3,0.7,5.7,17.4,13.9,0.4,0.9,0.079,-3.2,-0.1,-3.3,-0.3,771,35.0,1
